date,company,close
2023-01-29,COMP_027,1205.06
2023-01-30,COMP_027,1178.71
2023-01-31,COMP_027,1184.01
2023-02-01,COMP_027,1199.39
2023-02-02,COMP_027,1200.16
2023-02-03,COMP_027,1203.76
2023-02-04,COMP_027,1235.46
2023-02-05,COMP_027,1226.67
2023-02-06,COMP_027,1243.62
2023-02-07,COMP_027,1239.52
2023-02-08,COMP_027,1263.93
2023-02-09,COMP_027,1263.01
2023-02-10,COMP_027,1287.61
2023-02-11,COMP_027,1279.54
2023-02-12,COMP_027,1284.4
2023-02-13,COMP_027,1314.06
2023-02-14,COMP_027,1359.28
2023-02-15,COMP_027,1354.59
2023-02-16,COMP_027,1338.99
2023-02-17,COMP_027,1337.16
2023-02-18,COMP_027,1335.44
2023-02-19,COMP_027,1327.79
2023-02-20,COMP_027,1329.34
2023-02-21,COMP_027,1313.87
2023-02-22,COMP_027,1323.35
2023-02-23,COMP_027,1357.5
2023-02-24,COMP_027,1380.16
2023-02-25,COMP_027,1352.53
2023-02-26,COMP_027,1349.97
2023-02-27,COMP_027,1379.38
2023-02-28,COMP_027,1431.29
2023-03-01,COMP_027,1434.25
2023-03-02,COMP_027,1443.95
2023-03-03,COMP_027,1415.06
2023-03-04,COMP_027,1482.55
2023-03-05,COMP_027,1482.62
2023-03-06,COMP_027,1493.19
2023-03-07,COMP_027,1452.66
2023-03-08,COMP_027,1425.89
2023-03-09,COMP_027,1400.21
2023-03-10,COMP_027,1393.52
2023-03-11,COMP_027,1412.11
2023-03-12,COMP_027,1392.49
2023-03-13,COMP_027,1416.54
2023-03-14,COMP_027,1384.5
2023-03-15,COMP_027,1409.04
2023-03-16,COMP_027,1407.41
2023-03-17,COMP_027,1411.36
2023-03-18,COMP_027,1376.23
2023-03-19,COMP_027,1354.16
2023-03-20,COMP_027,1337.0
2023-03-21,COMP_027,1340.6
2023-03-22,COMP_027,1323.27
2023-03-23,COMP_027,1293.01
2023-03-24,COMP_027,1297.04
2023-03-25,COMP_027,1297.17
2023-03-26,COMP_027,1323.72
2023-03-27,COMP_027,1332.23
2023-03-28,COMP_027,1334.78
2023-03-29,COMP_027,1359.09
2023-03-30,COMP_027,1347.87
2023-03-31,COMP_027,1346.83
2023-04-01,COMP_027,1351.89
2023-04-02,COMP_027,1356.24
2023-04-03,COMP_027,1392.79
2023-04-04,COMP_027,1395.06
2023-04-05,COMP_027,1406.02
2023-04-06,COMP_027,1431.03
2023-04-07,COMP_027,1440.84
2023-04-08,COMP_027,1435.79
2023-04-09,COMP_027,1448.41
2023-04-10,COMP_027,1454.89
2023-04-11,COMP_027,1463.17
2023-04-12,COMP_027,1477.34
2023-04-13,COMP_027,1511.65
2023-04-14,COMP_027,1517.86
2023-04-15,COMP_027,1537.21
2023-04-16,COMP_027,1577.63
2023-04-17,COMP_027,1573.28
2023-04-18,COMP_027,1586.9
2023-04-19,COMP_027,1550.97
2023-04-20,COMP_027,1565.69
2023-04-21,COMP_027,1550.99
2023-04-22,COMP_027,1553.91
2023-04-23,COMP_027,1590.15
2023-04-24,COMP_027,1562.12
2023-04-25,COMP_027,1575.23
2023-04-26,COMP_027,1576.5
2023-04-27,COMP_027,1575.5
2023-04-28,COMP_027,1540.65
2023-04-29,COMP_027,1527.98
2023-04-30,COMP_027,1522.63
2023-05-01,COMP_027,1539.6
2023-05-02,COMP_027,1548.55
2023-05-03,COMP_027,1510.1
2023-05-04,COMP_027,1508.74
2023-05-05,COMP_027,1503.72
2023-05-06,COMP_027,1507.57
2023-05-07,COMP_027,1493.15
2023-05-08,COMP_027,1543.25
2023-05-09,COMP_027,1573.59
2023-05-10,COMP_027,1594.28
2023-05-11,COMP_027,1602.73
2023-05-12,COMP_027,1568.39
2023-05-13,COMP_027,1582.35
2023-05-14,COMP_027,1559.91
2023-05-15,COMP_027,1566.26
2023-05-16,COMP_027,1567.61
2023-05-17,COMP_027,1602.16
2023-05-18,COMP_027,1645.94
2023-05-19,COMP_027,1616.61
2023-05-20,COMP_027,1593.1
2023-05-21,COMP_027,1604.53
2023-05-22,COMP_027,1575.95
2023-05-23,COMP_027,1582.92
2023-05-24,COMP_027,1569.86
2023-05-25,COMP_027,1564.13
2023-05-26,COMP_027,1542.46
2023-05-27,COMP_027,1554.7
2023-05-28,COMP_027,1585.07
2023-05-29,COMP_027,1567.69
2023-05-30,COMP_027,1570.0
2023-05-31,COMP_027,1578.3
2023-06-01,COMP_027,1554.36
2023-06-02,COMP_027,1551.34
2023-06-03,COMP_027,1539.95
2023-06-04,COMP_027,1543.65
2023-06-05,COMP_027,1554.46
2023-06-06,COMP_027,1573.0
2023-06-07,COMP_027,1584.04
2023-06-08,COMP_027,1600.61
2023-06-09,COMP_027,1601.89
2023-06-10,COMP_027,1619.35
2023-06-11,COMP_027,1575.96
2023-06-12,COMP_027,1562.17
2023-06-13,COMP_027,1587.86
2023-06-14,COMP_027,1596.87
2023-06-15,COMP_027,1609.44
2023-06-16,COMP_027,1609.94
2023-06-17,COMP_027,1604.91
2023-06-18,COMP_027,1563.46
2023-06-19,COMP_027,1525.35
2023-06-20,COMP_027,1540.57
2023-06-21,COMP_027,1550.9
2023-06-22,COMP_027,1565.39
2023-06-23,COMP_027,1574.2
2023-06-24,COMP_027,1587.99
2023-06-25,COMP_027,1576.68
2023-06-26,COMP_027,1576.12
2023-06-27,COMP_027,1573.23
2023-06-28,COMP_027,1543.47
2023-06-29,COMP_027,1551.04
2023-06-30,COMP_027,1554.81
2023-07-01,COMP_027,1560.91
2023-07-02,COMP_027,1557.03
2023-07-03,COMP_027,1561.55
2023-07-04,COMP_027,1537.27
2023-07-05,COMP_027,1527.6
2023-07-06,COMP_027,1518.09
2023-07-07,COMP_027,1534.43
2023-07-08,COMP_027,1493.8
2023-07-09,COMP_027,1547.28
2023-07-10,COMP_027,1528.84
2023-07-11,COMP_027,1539.71
2023-07-12,COMP_027,1517.4
2023-07-13,COMP_027,1517.31
2023-07-14,COMP_027,1535.39
2023-07-15,COMP_027,1501.45
2023-07-16,COMP_027,1490.85
2023-07-17,COMP_027,1498.57
2023-07-18,COMP_027,1486.68
2023-07-19,COMP_027,1495.96
2023-07-20,COMP_027,1505.11
2023-07-21,COMP_027,1501.4
2023-07-22,COMP_027,1504.53
2023-07-23,COMP_027,1507.31
2023-07-24,COMP_027,1507.96
2023-07-25,COMP_027,1521.31
2023-07-26,COMP_027,1497.3
2023-07-27,COMP_027,1520.73
2023-07-28,COMP_027,1547.52
2023-07-29,COMP_027,1575.06
2023-07-30,COMP_027,1574.89
2023-07-31,COMP_027,1545.26
2023-08-01,COMP_027,1567.05
2023-08-02,COMP_027,1560.9
2023-08-03,COMP_027,1582.0
2023-08-04,COMP_027,1563.7
2023-08-05,COMP_027,1522.67
2023-08-06,COMP_027,1538.89
2023-08-07,COMP_027,1555.19
2023-08-08,COMP_027,1563.96
2023-08-09,COMP_027,1613.35
2023-08-10,COMP_027,1624.37
2023-08-11,COMP_027,1610.62
2023-08-12,COMP_027,1605.47
2023-08-13,COMP_027,1592.83
2023-08-14,COMP_027,1627.1
2023-08-15,COMP_027,1628.96
2023-08-16,COMP_027,1644.34
2023-08-17,COMP_027,1623.86
2023-08-18,COMP_027,1581.43
2023-08-19,COMP_027,1565.19
2023-08-20,COMP_027,1559.64
2023-08-21,COMP_027,1497.68
2023-08-22,COMP_027,1520.51
2023-08-23,COMP_027,1547.92
2023-08-24,COMP_027,1532.4
2023-08-25,COMP_027,1540.69
2023-08-26,COMP_027,1559.61
2023-08-27,COMP_027,1570.81
2023-08-28,COMP_027,1601.25
2023-08-29,COMP_027,1623.86
2023-08-30,COMP_027,1618.38
2023-08-31,COMP_027,1603.39
2023-09-01,COMP_027,1603.38
2023-09-02,COMP_027,1597.2
2023-09-03,COMP_027,1576.1
2023-09-04,COMP_027,1538.31
2023-09-05,COMP_027,1515.69
2023-09-06,COMP_027,1526.53
2023-09-07,COMP_027,1533.7
2023-01-01,COMP_028,1034.4
2023-01-02,COMP_028,1022.68
2023-01-03,COMP_028,1033.25
2023-01-04,COMP_028,1052.69
2023-01-05,COMP_028,1056.41
2023-01-06,COMP_028,1049.09
2023-01-07,COMP_028,1090.19
2023-01-08,COMP_028,1090.8
2023-01-09,COMP_028,1093.34
2023-01-10,COMP_028,1092.78
2023-01-11,COMP_028,1088.64
2023-01-12,COMP_028,1047.05
2023-01-13,COMP_028,1087.51
2023-01-14,COMP_028,1088.55
2023-01-15,COMP_028,1074.85
2023-01-16,COMP_028,1085.21
2023-01-17,COMP_028,1079.71
2023-01-18,COMP_028,1084.22
2023-01-19,COMP_028,1107.14
2023-01-20,COMP_028,1142.65
2023-01-21,COMP_028,1153.2
2023-01-22,COMP_028,1108.77
2023-01-23,COMP_028,1099.75
2023-01-24,COMP_028,1120.33
2023-01-25,COMP_028,1123.45
2023-01-26,COMP_028,1141.59
2023-01-27,COMP_028,1138.92
2023-01-28,COMP_028,1177.49
2023-01-29,COMP_028,1149.08
2023-01-30,COMP_028,1155.39
2023-01-31,COMP_028,1147.21
2023-02-01,COMP_028,1169.12
2023-02-02,COMP_028,1187.86
2023-02-03,COMP_028,1213.78
2023-02-04,COMP_028,1220.93
2023-02-05,COMP_028,1211.02
2023-02-06,COMP_028,1209.91
2023-02-07,COMP_028,1175.27
2023-02-08,COMP_028,1172.1
2023-02-09,COMP_028,1155.19
2023-02-10,COMP_028,1144.39
2023-02-11,COMP_028,1148.85
2023-02-12,COMP_028,1154.95
2023-02-13,COMP_028,1154.44
2023-02-14,COMP_028,1119.21
2023-02-15,COMP_028,1100.3
2023-02-16,COMP_028,1102.79
2023-02-17,COMP_028,1118.02
2023-02-18,COMP_028,1119.61
2023-02-19,COMP_028,1115.71
2023-02-20,COMP_028,1107.82
2023-02-21,COMP_028,1137.93
2023-02-22,COMP_028,1085.85
2023-02-23,COMP_028,1062.05
2023-02-24,COMP_028,1086.59
2023-02-25,COMP_028,1105.15
2023-02-26,COMP_028,1081.76
2023-02-27,COMP_028,1077.91
2023-02-28,COMP_028,1100.25
2023-03-01,COMP_028,1148.44
2023-03-02,COMP_028,1163.98
2023-03-03,COMP_028,1161.82
2023-03-04,COMP_028,1154.26
2023-03-05,COMP_028,1180.14
2023-03-06,COMP_028,1201.14
2023-03-07,COMP_028,1197.22
2023-03-08,COMP_028,1199.98
2023-03-09,COMP_028,1207.42
2023-03-10,COMP_028,1211.53
2023-03-11,COMP_028,1198.75
2023-03-12,COMP_028,1240.39
2023-03-13,COMP_028,1233.26
2023-03-14,COMP_028,1253.83
2023-03-15,COMP_028,1253.96
2023-03-16,COMP_028,1310.2
2023-03-17,COMP_028,1282.23
2023-03-18,COMP_028,1280.46
2023-03-19,COMP_028,1279.4
2023-03-20,COMP_028,1262.58
2023-03-21,COMP_028,1260.39
2023-03-22,COMP_028,1241.7
2023-03-23,COMP_028,1259.26
2023-03-24,COMP_028,1248.7
2023-03-25,COMP_028,1242.57
2023-03-26,COMP_028,1235.91
2023-03-27,COMP_028,1244.18
2023-03-28,COMP_028,1255.82
2023-03-29,COMP_028,1250.57
2023-03-30,COMP_028,1262.51
2023-03-31,COMP_028,1247.6
2023-04-01,COMP_028,1223.24
2023-04-02,COMP_028,1218.62
2023-04-03,COMP_028,1211.07
2023-04-04,COMP_028,1209.71
2023-04-05,COMP_028,1207.46
2023-04-06,COMP_028,1225.02
2023-04-07,COMP_028,1222.49
2023-04-08,COMP_028,1197.9
2023-04-09,COMP_028,1211.29
2023-04-10,COMP_028,1221.82
2023-04-11,COMP_028,1219.35
2023-04-12,COMP_028,1258.06
2023-04-13,COMP_028,1260.61
2023-04-14,COMP_028,1235.78
2023-04-15,COMP_028,1203.14
2023-04-16,COMP_028,1205.41
2023-04-17,COMP_028,1180.6
2023-04-18,COMP_028,1191.44
2023-04-19,COMP_028,1178.35
2023-04-20,COMP_028,1189.21
2023-04-21,COMP_028,1168.07
2023-04-22,COMP_028,1154.44
2023-04-23,COMP_028,1180.26
2023-04-24,COMP_028,1182.86
2023-04-25,COMP_028,1141.17
2023-04-26,COMP_028,1189.64
2023-04-27,COMP_028,1217.19
2023-04-28,COMP_028,1209.06
2023-04-29,COMP_028,1192.8
2023-04-30,COMP_028,1212.77
2023-05-01,COMP_028,1228.31
2023-05-02,COMP_028,1224.2
2023-05-03,COMP_028,1207.73
2023-05-04,COMP_028,1230.82
2023-05-05,COMP_028,1250.89
2023-05-06,COMP_028,1235.22
2023-05-07,COMP_028,1225.73
2023-05-08,COMP_028,1216.76
2023-05-09,COMP_028,1224.65
2023-05-10,COMP_028,1223.15
2023-05-11,COMP_028,1190.17
2023-05-12,COMP_028,1141.04
2023-05-13,COMP_028,1164.51
2023-05-14,COMP_028,1155.61
2023-05-15,COMP_028,1170.21
2023-05-16,COMP_028,1166.4
2023-05-17,COMP_028,1151.5
2023-05-18,COMP_028,1179.45
2023-05-19,COMP_028,1147.45
2023-05-20,COMP_028,1180.98
2023-05-21,COMP_028,1144.8
2023-05-22,COMP_028,1182.7
2023-05-23,COMP_028,1198.73
2023-05-24,COMP_028,1222.58
2023-05-25,COMP_028,1256.13
2023-05-26,COMP_028,1234.87
2023-05-27,COMP_028,1231.17
2023-05-28,COMP_028,1211.14
2023-05-29,COMP_028,1211.94
2023-05-30,COMP_028,1213.1
2023-05-31,COMP_028,1259.53
2023-06-01,COMP_028,1274.39
2023-06-02,COMP_028,1274.97
2023-06-03,COMP_028,1292.56
2023-06-04,COMP_028,1297.48
2023-06-05,COMP_028,1266.95
2023-06-06,COMP_028,1276.61
2023-06-07,COMP_028,1283.79
2023-06-08,COMP_028,1311.66
2023-06-09,COMP_028,1290.57
2023-06-10,COMP_028,1293.95
2023-06-11,COMP_028,1320.68
2023-06-12,COMP_028,1302.81
2023-06-13,COMP_028,1342.83
2023-06-14,COMP_028,1352.83
2023-06-15,COMP_028,1351.25
2023-06-16,COMP_028,1371.55
2023-06-17,COMP_028,1380.43
2023-06-18,COMP_028,1462.88
2023-06-19,COMP_028,1446.87
2023-06-20,COMP_028,1428.33
2023-06-21,COMP_028,1443.24
2023-06-22,COMP_028,1454.32
2023-06-23,COMP_028,1461.89
2023-06-24,COMP_028,1454.35
2023-06-25,COMP_028,1455.63
2023-06-26,COMP_028,1447.54
2023-06-27,COMP_028,1469.4
2023-06-28,COMP_028,1472.61
2023-06-29,COMP_028,1438.79
2023-06-30,COMP_028,1460.19
2023-07-01,COMP_028,1454.55
2023-07-02,COMP_028,1441.02
2023-07-03,COMP_028,1458.38
2023-07-04,COMP_028,1480.5
2023-07-05,COMP_028,1433.09
2023-07-06,COMP_028,1416.98
2023-07-07,COMP_028,1435.96
2023-07-08,COMP_028,1429.74
2023-07-09,COMP_028,1412.24
2023-07-10,COMP_028,1401.78
2023-07-11,COMP_028,1403.25
2023-07-12,COMP_028,1370.06
2023-07-13,COMP_028,1380.62
2023-07-14,COMP_028,1368.34
2023-07-15,COMP_028,1379.93
2023-07-16,COMP_028,1354.8
2023-07-17,COMP_028,1366.1
2023-07-18,COMP_028,1366.8
2023-07-19,COMP_028,1365.86
2023-07-20,COMP_028,1363.53
2023-07-21,COMP_028,1345.16
2023-07-22,COMP_028,1370.31
2023-07-23,COMP_028,1379.95
2023-07-24,COMP_028,1407.87
2023-07-25,COMP_028,1440.09
2023-07-26,COMP_028,1436.71
2023-07-27,COMP_028,1427.42
2023-07-28,COMP_028,1409.61
2023-07-29,COMP_028,1416.94
2023-07-30,COMP_028,1432.18
2023-07-31,COMP_028,1430.48
2023-08-01,COMP_028,1433.87
2023-08-02,COMP_028,1427.75
2023-08-03,COMP_028,1402.63
2023-08-04,COMP_028,1389.05
2023-08-05,COMP_028,1409.39
2023-08-06,COMP_028,1404.59
2023-08-07,COMP_028,1430.73
2023-08-08,COMP_028,1468.34
2023-08-09,COMP_028,1479.45
2023-08-10,COMP_028,1454.72
2023-08-11,COMP_028,1479.1
2023-08-12,COMP_028,1504.56
2023-08-13,COMP_028,1507.05
2023-08-14,COMP_028,1464.15
2023-08-15,COMP_028,1507.99
2023-08-16,COMP_028,1548.38
2023-08-17,COMP_028,1566.11
2023-08-18,COMP_028,1570.08
2023-08-19,COMP_028,1569.08
2023-08-20,COMP_028,1552.83
2023-08-21,COMP_028,1536.31
2023-08-22,COMP_028,1582.44
2023-08-23,COMP_028,1577.78
2023-08-24,COMP_028,1558.28
2023-08-25,COMP_028,1550.36
2023-08-26,COMP_028,1495.68
2023-08-27,COMP_028,1523.75
2023-08-28,COMP_028,1524.29
2023-08-29,COMP_028,1593.02
2023-08-30,COMP_028,1630.84
2023-08-31,COMP_028,1615.48
2023-09-01,COMP_028,1605.97
2023-09-02,COMP_028,1611.47
2023-09-03,COMP_028,1614.24
2023-09-04,COMP_028,1595.52
2023-09-05,COMP_028,1587.87
2023-09-06,COMP_028,1597.23
2023-09-07,COMP_028,1592.83
2023-01-01,COMP_029,1666.55
2023-01-02,COMP_029,1646.11
2023-01-03,COMP_029,1678.3
2023-01-04,COMP_029,1691.03
2023-01-05,COMP_029,1692.19
2023-01-06,COMP_029,1674.77
2023-01-07,COMP_029,1682.0
2023-01-08,COMP_029,1674.15
2023-01-09,COMP_029,1655.14
2023-01-10,COMP_029,1668.41
2023-01-11,COMP_029,1705.26
2023-01-12,COMP_029,1670.33
2023-01-13,COMP_029,1673.18
2023-01-14,COMP_029,1667.84
2023-01-15,COMP_029,1674.7
2023-01-16,COMP_029,1676.27
2023-01-17,COMP_029,1665.56
2023-01-18,COMP_029,1598.87
2023-01-19,COMP_029,1580.84
2023-01-20,COMP_029,1533.99
2023-01-21,COMP_029,1506.82
2023-01-22,COMP_029,1493.75
2023-01-23,COMP_029,1487.62
2023-01-24,COMP_029,1517.7
2023-01-25,COMP_029,1531.51
2023-01-26,COMP_029,1501.2
2023-01-27,COMP_029,1518.92
2023-01-28,COMP_029,1524.41
2023-01-29,COMP_029,1564.91
2023-01-30,COMP_029,1581.27
2023-01-31,COMP_029,1586.97
2023-02-01,COMP_029,1607.02
2023-02-02,COMP_029,1593.53
2023-02-03,COMP_029,1585.1
2023-02-04,COMP_029,1565.22
2023-02-05,COMP_029,1605.41
2023-02-06,COMP_029,1634.42
2023-02-07,COMP_029,1646.48
2023-02-08,COMP_029,1636.79
2023-02-09,COMP_029,1655.59
2023-02-10,COMP_029,1701.21
2023-02-11,COMP_029,1729.36
2023-02-12,COMP_029,1756.83
2023-02-13,COMP_029,1748.48
2023-02-14,COMP_029,1756.69
2023-02-15,COMP_029,1689.87
2023-02-16,COMP_029,1715.99
2023-02-17,COMP_029,1770.62
2023-02-18,COMP_029,1788.54
2023-02-19,COMP_029,1795.54
2023-02-20,COMP_029,1823.96
2023-02-21,COMP_029,1790.55
2023-02-22,COMP_029,1765.42
2023-02-23,COMP_029,1804.08
2023-02-24,COMP_029,1815.03
2023-02-25,COMP_029,1815.33
2023-02-26,COMP_029,1783.89
2023-02-27,COMP_029,1808.48
2023-02-28,COMP_029,1797.5
2023-03-01,COMP_029,1787.52
2023-03-02,COMP_029,1759.26
2023-03-03,COMP_029,1732.93
2023-03-04,COMP_029,1714.28
2023-03-05,COMP_029,1663.49
2023-03-06,COMP_029,1657.1
2023-03-07,COMP_029,1690.92
2023-03-08,COMP_029,1681.05
2023-03-09,COMP_029,1665.0
2023-03-10,COMP_029,1672.31
2023-03-11,COMP_029,1700.96
2023-03-12,COMP_029,1696.55
2023-03-13,COMP_029,1692.76
2023-03-14,COMP_029,1694.32
2023-03-15,COMP_029,1659.63
2023-03-16,COMP_029,1653.47
2023-03-17,COMP_029,1651.21
2023-03-18,COMP_029,1654.51
2023-03-19,COMP_029,1692.63
2023-03-20,COMP_029,1642.97
2023-03-21,COMP_029,1608.89
2023-03-22,COMP_029,1583.29
2023-03-23,COMP_029,1632.45
2023-03-24,COMP_029,1598.58
2023-03-25,COMP_029,1614.09
2023-03-26,COMP_029,1632.33
2023-03-27,COMP_029,1634.18
2023-03-28,COMP_029,1632.03
2023-03-29,COMP_029,1655.45
2023-03-30,COMP_029,1722.74
2023-03-31,COMP_029,1736.1
2023-04-01,COMP_029,1712.87
2023-04-02,COMP_029,1712.28
2023-04-03,COMP_029,1675.3
2023-04-04,COMP_029,1726.04
2023-04-05,COMP_029,1678.26
2023-04-06,COMP_029,1699.24
2023-04-07,COMP_029,1674.49
2023-04-08,COMP_029,1657.1
2023-04-09,COMP_029,1644.65
2023-04-10,COMP_029,1642.21
2023-04-11,COMP_029,1675.55
2023-04-12,COMP_029,1693.51
2023-04-13,COMP_029,1738.36
2023-04-14,COMP_029,1759.81
2023-04-15,COMP_029,1824.0
2023-04-16,COMP_029,1874.09
2023-04-17,COMP_029,1895.03
2023-04-18,COMP_029,1850.59
2023-04-19,COMP_029,1824.51
2023-04-20,COMP_029,1895.64
2023-04-21,COMP_029,1900.43
2023-04-22,COMP_029,1898.06
2023-04-23,COMP_029,1886.92
2023-04-24,COMP_029,1912.04
2023-04-25,COMP_029,1919.63
2023-04-26,COMP_029,1947.55
2023-04-27,COMP_029,1937.27
2023-04-28,COMP_029,1938.61
2023-04-29,COMP_029,1943.89
2023-04-30,COMP_029,1910.86
2023-05-01,COMP_029,1924.83
2023-05-02,COMP_029,1926.32
2023-05-03,COMP_029,1880.49
2023-05-04,COMP_029,1891.58
2023-05-05,COMP_029,1842.41
2023-05-06,COMP_029,1796.65
2023-05-07,COMP_029,1670.12
2023-05-08,COMP_029,1636.87
2023-05-09,COMP_029,1622.55
2023-05-10,COMP_029,1652.59
2023-05-11,COMP_029,1638.71
2023-05-12,COMP_029,1637.74
2023-05-13,COMP_029,1658.76
2023-05-14,COMP_029,1640.01
2023-05-15,COMP_029,1623.34
2023-05-16,COMP_029,1617.95
2023-05-17,COMP_029,1618.75
2023-05-18,COMP_029,1564.11
2023-05-19,COMP_029,1545.99
2023-05-20,COMP_029,1512.11
2023-05-21,COMP_029,1524.7
2023-05-22,COMP_029,1524.62
2023-05-23,COMP_029,1555.98
2023-05-24,COMP_029,1567.5
2023-05-25,COMP_029,1583.4
2023-05-26,COMP_029,1504.13
2023-05-27,COMP_029,1506.35
2023-05-28,COMP_029,1510.33
2023-05-29,COMP_029,1529.9
2023-05-30,COMP_029,1525.64
2023-05-31,COMP_029,1577.74
2023-06-01,COMP_029,1559.59
2023-06-02,COMP_029,1558.49
2023-06-03,COMP_029,1535.95
2023-06-04,COMP_029,1527.07
2023-06-05,COMP_029,1529.39
2023-06-06,COMP_029,1535.11
2023-06-07,COMP_029,1522.69
2023-06-08,COMP_029,1575.68
2023-06-09,COMP_029,1565.47
2023-06-10,COMP_029,1601.4
2023-06-11,COMP_029,1563.82
2023-06-12,COMP_029,1584.04
2023-06-13,COMP_029,1569.02
2023-06-14,COMP_029,1631.9
2023-06-15,COMP_029,1699.68
2023-06-16,COMP_029,1651.74
2023-06-17,COMP_029,1612.64
2023-06-18,COMP_029,1619.97
2023-06-19,COMP_029,1646.61
2023-06-20,COMP_029,1643.41
2023-06-21,COMP_029,1623.04
2023-06-22,COMP_029,1633.33
2023-06-23,COMP_029,1641.32
2023-06-24,COMP_029,1635.46
2023-06-25,COMP_029,1648.43
2023-06-26,COMP_029,1664.38
2023-06-27,COMP_029,1668.52
2023-06-28,COMP_029,1649.43
2023-06-29,COMP_029,1601.94
2023-06-30,COMP_029,1611.79
2023-07-01,COMP_029,1592.72
2023-07-02,COMP_029,1589.27
2023-07-03,COMP_029,1590.52
2023-07-04,COMP_029,1603.24
2023-07-05,COMP_029,1591.56
2023-07-06,COMP_029,1579.25
2023-07-07,COMP_029,1585.98
2023-07-08,COMP_029,1617.46
2023-07-09,COMP_029,1618.27
2023-07-10,COMP_029,1651.63
2023-07-11,COMP_029,1678.99
2023-07-12,COMP_029,1625.82
2023-07-13,COMP_029,1590.2
2023-07-14,COMP_029,1612.93
2023-07-15,COMP_029,1634.3
2023-07-16,COMP_029,1663.29
2023-07-17,COMP_029,1630.26
2023-07-18,COMP_029,1633.95
2023-07-19,COMP_029,1655.1
2023-07-20,COMP_029,1655.51
2023-07-21,COMP_029,1706.83
2023-07-22,COMP_029,1733.0
2023-07-23,COMP_029,1797.44
2023-07-24,COMP_029,1818.45
2023-07-25,COMP_029,1775.47
2023-07-26,COMP_029,1781.99
2023-07-27,COMP_029,1791.7
2023-07-28,COMP_029,1782.74
2023-07-29,COMP_029,1761.99
2023-07-30,COMP_029,1768.12
2023-07-31,COMP_029,1788.14
2023-08-01,COMP_029,1829.7
2023-08-02,COMP_029,1809.32
2023-08-03,COMP_029,1801.35
2023-08-04,COMP_029,1798.85
2023-08-05,COMP_029,1768.21
2023-08-06,COMP_029,1796.72
2023-08-07,COMP_029,1849.43
2023-08-08,COMP_029,1912.18
2023-08-09,COMP_029,1935.44
2023-08-10,COMP_029,2022.14
2023-08-11,COMP_029,2014.41
2023-08-12,COMP_029,2035.95
2023-08-13,COMP_029,2059.2
2023-08-14,COMP_029,2090.02
2023-08-15,COMP_029,2075.3
2023-08-16,COMP_029,2051.35
2023-08-17,COMP_029,2063.37
2023-08-18,COMP_029,2123.14
2023-08-19,COMP_029,2178.44
2023-08-20,COMP_029,2149.69
2023-08-21,COMP_029,2185.81
2023-08-22,COMP_029,2183.53
2023-08-23,COMP_029,2164.8
2023-08-24,COMP_029,2187.21
2023-08-25,COMP_029,2179.35
2023-08-26,COMP_029,2201.9
2023-08-27,COMP_029,2251.36
2023-08-28,COMP_029,2287.77
2023-08-29,COMP_029,2323.12
2023-08-30,COMP_029,2346.81
2023-08-31,COMP_029,2349.91
2023-09-01,COMP_029,2444.9
2023-09-02,COMP_029,2484.09
2023-09-03,COMP_029,2538.09
2023-09-04,COMP_029,2604.42
2023-09-05,COMP_029,2634.72
2023-09-06,COMP_029,2617.9
2023-09-07,COMP_029,2722.29
2023-01-01,COMP_030,1407.44
2023-01-02,COMP_030,1398.66
2023-01-03,COMP_030,1396.66
2023-01-04,COMP_030,1386.87
2023-01-05,COMP_030,1374.76
2023-01-06,COMP_030,1356.58
2023-01-07,COMP_030,1345.85
2023-01-08,COMP_030,1333.1
2023-01-09,COMP_030,1304.31
2023-01-10,COMP_030,1277.27
2023-01-11,COMP_030,1289.78
2023-01-12,COMP_030,1292.1
2023-01-13,COMP_030,1266.2
2023-01-14,COMP_030,1270.76
2023-01-15,COMP_030,1280.94
2023-01-16,COMP_030,1253.44
2023-01-17,COMP_030,1234.77
2023-01-18,COMP_030,1199.97
2023-01-19,COMP_030,1189.28
2023-01-20,COMP_030,1177.07
2023-01-21,COMP_030,1178.77
2023-01-22,COMP_030,1186.26
2023-01-23,COMP_030,1189.28
2023-01-24,COMP_030,1186.85
2023-01-25,COMP_030,1197.17
2023-01-26,COMP_030,1213.44
2023-01-27,COMP_030,1213.91
2023-01-28,COMP_030,1185.35
2023-01-29,COMP_030,1197.24
2023-01-30,COMP_030,1198.28
2023-01-31,COMP_030,1194.55
2023-02-01,COMP_030,1154.6
2023-02-02,COMP_030,1157.87
2023-02-03,COMP_030,1154.65
2023-02-04,COMP_030,1157.67
2023-02-05,COMP_030,1129.65
2023-02-06,COMP_030,1116.19
2023-02-07,COMP_030,1103.28
2023-02-08,COMP_030,1068.42
2023-02-09,COMP_030,1063.65
2023-02-10,COMP_030,1073.07
2023-02-11,COMP_030,1072.11
2023-02-12,COMP_030,1070.61
2023-02-13,COMP_030,1072.28
2023-02-14,COMP_030,1056.72
2023-02-15,COMP_030,1048.99
2023-02-16,COMP_030,1054.76
2023-02-17,COMP_030,1068.89
2023-02-18,COMP_030,1060.63
2023-02-19,COMP_030,1070.51
2023-02-20,COMP_030,1072.02
2023-02-21,COMP_030,1060.12
2023-02-22,COMP_030,1013.56
2023-02-23,COMP_030,990.3
2023-02-24,COMP_030,967.32
